id_specialist;name;birthday_date;professional_card
4325;Especialista 4325;2010-08-02;480456309
4326;Especialista 4326;2010-08-03;480567420
4327;Especialista 4327;2010-08-04;480678531
4328;Especialista 4328;2010-08-05;480789642
4329;Especialista 4329;2010-08-06;480900753
4330;Especialista 4330;2010-08-07;481011864
4331;Especialista 4331;2010-08-08;481122975
4332;Especialista 4332;2010-08-09;481234086
4333;Especialista 4333;2010-08-10;481345197
4334;Especialista 4334;2010-08-11;481456308
4335;Especialista 4335;2010-08-12;481567419
4336;Especialista 4336;2010-08-13;481678530
4337;Especialista 4337;2010-08-14;481789641
4338;Especialista 4338;2010-08-15;481900752
4339;Especialista 4339;2010-08-16;482011863
4340;Especialista 4340;2010-08-17;482122974
4341;Especialista 4341;2010-08-18;482234085
4342;Especialista 4342;2010-08-19;482345196
4343;Especialista 4343;2010-08-20;482456307
4344;Especialista 4344;2010-08-21;482567418
4345;Especialista 4345;2010-08-22;482678529
4346;Especialista 4346;2010-08-23;482789640
4347;Especialista 4347;2010-08-24;482900751
4348;Especialista 4348;2010-08-25;483011862
4349;Especialista 4349;2010-08-26;483122973
4350;Especialista 4350;2010-08-27;483234084
4351;Especialista 4351;2010-08-28;483345195
4352;Especialista 4352;2010-08-29;483456306
4353;Especialista 4353;2010-08-30;483567417
4354;Especialista 4354;2010-08-31;483678528
4355;Especialista 4355;2010-09-01;483789639
4356;Especialista 4356;2010-09-02;483900750
4357;Especialista 4357;2010-09-03;484011861
4358;Especialista 4358;2010-09-04;484122972
4359;Especialista 4359;2010-09-05;484234083
4360;Especialista 4360;2010-09-06;484345194
4361;Especialista 4361;2010-09-07;484456305
4362;Especialista 4362;2010-09-08;484567416
4363;Especialista 4363;2010-09-09;484678527
4364;Especialista 4364;2010-09-10;484789638
4365;Especialista 4365;2010-09-11;484900749
4366;Especialista 4366;2010-09-12;485011860
4367;Especialista 4367;2010-09-13;485122971
4368;Especialista 4368;2010-09-14;485234082
4369;Especialista 4369;2010-09-15;485345193
4370;Especialista 4370;2010-09-16;485456304
4371;Especialista 4371;2010-09-17;485567415
4372;Especialista 4372;2010-09-18;485678526
4373;Especialista 4373;2010-09-19;485789637
4374;Especialista 4374;2010-09-20;485900748
4375;Especialista 4375;2010-09-21;486011859
4376;Especialista 4376;2010-09-22;486122970
4377;Especialista 4377;2010-09-23;486234081
4378;Especialista 4378;2010-09-24;486345192
4379;Especialista 4379;2010-09-25;486456303
4380;Especialista 4380;2010-09-26;486567414
4381;Especialista 4381;2010-09-27;486678525
4382;Especialista 4382;2010-09-28;486789636
4383;Especialista 4383;2010-09-29;486900747
4384;Especialista 4384;2010-09-30;487011858
4385;Especialista 4385;2010-10-01;487122969
4386;Especialista 4386;2010-10-02;487234080
4387;Especialista 4387;2010-10-03;487345191
4388;Especialista 4388;2010-10-04;487456302
4389;Especialista 4389;2010-10-05;487567413
4390;Especialista 4390;2010-10-06;487678524
4391;Especialista 4391;2010-10-07;487789635
4392;Especialista 4392;2010-10-08;487900746
4393;Especialista 4393;2010-10-09;488011857
4394;Especialista 4394;2010-10-10;488122968
4395;Especialista 4395;2010-10-11;488234079
4396;Especialista 4396;2010-10-12;488345190
4397;Especialista 4397;2010-10-13;488456301
4398;Especialista 4398;2010-10-14;488567412
4399;Especialista 4399;2010-10-15;488678523
4400;Especialista 4400;2010-10-16;488789634
4401;Especialista 4401;2010-10-17;488900745
4402;Especialista 4402;2010-10-18;489011856
4403;Especialista 4403;2010-10-19;489122967
4404;Especialista 4404;2010-10-20;489234078
4405;Especialista 4405;2010-10-21;489345189
4406;Especialista 4406;2010-10-22;489456300
4407;Especialista 4407;2010-10-23;489567411
4408;Especialista 4408;2010-10-24;489678522
4409;Especialista 4409;2010-10-25;489789633
4410;Especialista 4410;2010-10-26;489900744
4411;Especialista 4411;2010-10-27;490011855
4412;Especialista 4412;2010-10-28;490122966
4413;Especialista 4413;2010-10-29;490234077
4414;Especialista 4414;2010-10-30;490345188
4415;Especialista 4415;2010-10-31;490456299
4416;Especialista 4416;2010-11-01;490567410
4417;Especialista 4417;2010-11-02;490678521
4418;Especialista 4418;2010-11-03;490789632
4419;Especialista 4419;2010-11-04;490900743
4420;Especialista 4420;2010-11-05;491011854
4421;Especialista 4421;2010-11-06;491122965
4422;Especialista 4422;2010-11-07;491234076
4423;Especialista 4423;2010-11-08;491345187
4424;Especialista 4424;2010-11-09;491456298
4425;Especialista 4425;2010-11-10;491567409
4426;Especialista 4426;2010-11-11;491678520
4427;Especialista 4427;2010-11-12;491789631
4428;Especialista 4428;2010-11-13;491900742
4429;Especialista 4429;2010-11-14;492011853
4430;Especialista 4430;2010-11-15;492122964
4431;Especialista 4431;2010-11-16;492234075
4432;Especialista 4432;2010-11-17;492345186
4433;Especialista 4433;2010-11-18;492456297
4434;Especialista 4434;2010-11-19;492567408
4435;Especialista 4435;2010-11-20;492678519
4436;Especialista 4436;2010-11-21;492789630
4437;Especialista 4437;2010-11-22;492900741
4438;Especialista 4438;2010-11-23;493011852
4439;Especialista 4439;2010-11-24;493122963
4440;Especialista 4440;2010-11-25;493234074
4441;Especialista 4441;2010-11-26;493345185
4442;Especialista 4442;2010-11-27;493456296
4443;Especialista 4443;2010-11-28;493567407
4444;Especialista 4444;2010-11-29;493678518
4445;Especialista 4445;2010-11-30;493789629
4446;Especialista 4446;2010-12-01;493900740
4447;Especialista 4447;2010-12-02;494011851
4448;Especialista 4448;2010-12-03;494122962
4449;Especialista 4449;2010-12-04;494234073
4450;Especialista 4450;2010-12-05;494345184
4451;Especialista 4451;2010-12-06;494456295
4452;Especialista 4452;2010-12-07;494567406
4453;Especialista 4453;2010-12-08;494678517
4454;Especialista 4454;2010-12-09;494789628
4455;Especialista 4455;2010-12-10;494900739
4456;Especialista 4456;2010-12-11;495011850
4457;Especialista 4457;2010-12-12;495122961
4458;Especialista 4458;2010-12-13;495234072
4459;Especialista 4459;2010-12-14;495345183
4460;Especialista 4460;2010-12-15;495456294
4461;Especialista 4461;2010-12-16;495567405
4462;Especialista 4462;2010-12-17;495678516
4463;Especialista 4463;2010-12-18;495789627
4464;Especialista 4464;2010-12-19;495900738
4465;Especialista 4465;2010-12-20;496011849
4466;Especialista 4466;2010-12-21;496122960
4467;Especialista 4467;2010-12-22;496234071
4468;Especialista 4468;2010-12-23;496345182
4469;Especialista 4469;2010-12-24;496456293
4470;Especialista 4470;2010-12-25;496567404
4471;Especialista 4471;2010-12-26;496678515
4472;Especialista 4472;2010-12-27;496789626
4473;Especialista 4473;2010-12-28;496900737
4474;Especialista 4474;2010-12-29;497011848
4475;Especialista 4475;2010-12-30;497122959
4476;Especialista 4476;2010-12-31;497234070
4477;Especialista 4477;2011-01-01;497345181
4478;Especialista 4478;2011-01-02;497456292
4479;Especialista 4479;2011-01-03;497567403
4480;Especialista 4480;2011-01-04;497678514
4481;Especialista 4481;2011-01-05;497789625
4482;Especialista 4482;2011-01-06;497900736
4483;Especialista 4483;2011-01-07;498011847
4484;Especialista 4484;2011-01-08;498122958
4485;Especialista 4485;2011-01-09;498234069
4486;Especialista 4486;2011-01-10;498345180
4487;Especialista 4487;2011-01-11;498456291
4488;Especialista 4488;2011-01-12;498567402
4489;Especialista 4489;2011-01-13;498678513
4490;Especialista 4490;2011-01-14;498789624
4491;Especialista 4491;2011-01-15;498900735
4492;Especialista 4492;2011-01-16;499011846
4493;Especialista 4493;2011-01-17;499122957
4494;Especialista 4494;2011-01-18;499234068
4495;Especialista 4495;2011-01-19;499345179
4496;Especialista 4496;2011-01-20;499456290
4497;Especialista 4497;2011-01-21;499567401
4498;Especialista 4498;2011-01-22;499678512
4499;Especialista 4499;2011-01-23;499789623
4500;Especialista 4500;2011-01-24;499900734
4501;Especialista 4501;2011-01-25;500011845
4502;Especialista 4502;2011-01-26;500122956
4503;Especialista 4503;2011-01-27;500234067
4504;Especialista 4504;2011-01-28;500345178
4505;Especialista 4505;2011-01-29;500456289
4506;Especialista 4506;2011-01-30;500567400
4507;Especialista 4507;2011-01-31;500678511
4508;Especialista 4508;2011-02-01;500789622
4509;Especialista 4509;2011-02-02;500900733
4510;Especialista 4510;2011-02-03;501011844
4511;Especialista 4511;2011-02-04;501122955
4512;Especialista 4512;2011-02-05;501234066
4513;Especialista 4513;2011-02-06;501345177
4514;Especialista 4514;2011-02-07;501456288
4515;Especialista 4515;2011-02-08;501567399
4516;Especialista 4516;2011-02-09;501678510
4517;Especialista 4517;2011-02-10;501789621
4518;Especialista 4518;2011-02-11;501900732
4519;Especialista 4519;2011-02-12;502011843
4520;Especialista 4520;2011-02-13;502122954
4521;Especialista 4521;2011-02-14;502234065
4522;Especialista 4522;2011-02-15;502345176
4523;Especialista 4523;2011-02-16;502456287
4524;Especialista 4524;2011-02-17;502567398
4525;Especialista 4525;2011-02-18;502678509
4526;Especialista 4526;2011-02-19;502789620
4527;Especialista 4527;2011-02-20;502900731
4528;Especialista 4528;2011-02-21;503011842
4529;Especialista 4529;2011-02-22;503122953
4530;Especialista 4530;2011-02-23;503234064
4531;Especialista 4531;2011-02-24;503345175
4532;Especialista 4532;2011-02-25;503456286
4533;Especialista 4533;2011-02-26;503567397
4534;Especialista 4534;2011-02-27;503678508
4535;Especialista 4535;2011-02-28;503789619
4536;Especialista 4536;2011-03-01;503900730
4537;Especialista 4537;2011-03-02;504011841
4538;Especialista 4538;2011-03-03;504122952
4539;Especialista 4539;2011-03-04;504234063
4540;Especialista 4540;2011-03-05;504345174
4541;Especialista 4541;2011-03-06;504456285
4542;Especialista 4542;2011-03-07;504567396
4543;Especialista 4543;2011-03-08;504678507
4544;Especialista 4544;2011-03-09;504789618
4545;Especialista 4545;2011-03-10;504900729
4546;Especialista 4546;2011-03-11;505011840
4547;Especialista 4547;2011-03-12;505122951
4548;Especialista 4548;2011-03-13;505234062
4549;Especialista 4549;2011-03-14;505345173
4550;Especialista 4550;2011-03-15;505456284
4551;Especialista 4551;2011-03-16;505567395
4552;Especialista 4552;2011-03-17;505678506
4553;Especialista 4553;2011-03-18;505789617
4554;Especialista 4554;2011-03-19;505900728
4555;Especialista 4555;2011-03-20;506011839
4556;Especialista 4556;2011-03-21;506122950
4557;Especialista 4557;2011-03-22;506234061
4558;Especialista 4558;2011-03-23;506345172
4559;Especialista 4559;2011-03-24;506456283
4560;Especialista 4560;2011-03-25;506567394
4561;Especialista 4561;2011-03-26;506678505
4562;Especialista 4562;2011-03-27;506789616
4563;Especialista 4563;2011-03-28;506900727
4564;Especialista 4564;2011-03-29;507011838
4565;Especialista 4565;2011-03-30;507122949
4566;Especialista 4566;2011-03-31;507234060
4567;Especialista 4567;2011-04-01;507345171
4568;Especialista 4568;2011-04-02;507456282
4569;Especialista 4569;2011-04-03;507567393
4570;Especialista 4570;2011-04-04;507678504
4571;Especialista 4571;2011-04-05;507789615
4572;Especialista 4572;2011-04-06;507900726
4573;Especialista 4573;2011-04-07;508011837
4574;Especialista 4574;2011-04-08;508122948
4575;Especialista 4575;2011-04-09;508234059
4576;Especialista 4576;2011-04-10;508345170
4577;Especialista 4577;2011-04-11;508456281
4578;Especialista 4578;2011-04-12;508567392
4579;Especialista 4579;2011-04-13;508678503
4580;Especialista 4580;2011-04-14;508789614
4581;Especialista 4581;2011-04-15;508900725
4582;Especialista 4582;2011-04-16;509011836
4583;Especialista 4583;2011-04-17;509122947
4584;Especialista 4584;2011-04-18;509234058
4585;Especialista 4585;2011-04-19;509345169
4586;Especialista 4586;2011-04-20;509456280
4587;Especialista 4587;2011-04-21;509567391
4588;Especialista 4588;2011-04-22;509678502
4589;Especialista 4589;2011-04-23;509789613
4590;Especialista 4590;2011-04-24;509900724
4591;Especialista 4591;2011-04-25;510011835
4592;Especialista 4592;2011-04-26;510122946
4593;Especialista 4593;2011-04-27;510234057
4594;Especialista 4594;2011-04-28;510345168
4595;Especialista 4595;2011-04-29;510456279
4596;Especialista 4596;2011-04-30;510567390
4597;Especialista 4597;2011-05-01;510678501
4598;Especialista 4598;2011-05-02;510789612
4599;Especialista 4599;2011-05-03;510900723
4600;Especialista 4600;2011-05-04;511011834
4601;Especialista 4601;2011-05-05;511122945
4602;Especialista 4602;2011-05-06;511234056
4603;Especialista 4603;2011-05-07;511345167
4604;Especialista 4604;2011-05-08;511456278
4605;Especialista 4605;2011-05-09;511567389
4606;Especialista 4606;2011-05-10;511678500
4607;Especialista 4607;2011-05-11;511789611
4608;Especialista 4608;2011-05-12;511900722
4609;Especialista 4609;2011-05-13;512011833
4610;Especialista 4610;2011-05-14;512122944
4611;Especialista 4611;2011-05-15;512234055
4612;Especialista 4612;2011-05-16;512345166
4613;Especialista 4613;2011-05-17;512456277
4614;Especialista 4614;2011-05-18;512567388
4615;Especialista 4615;2011-05-19;512678499
4616;Especialista 4616;2011-05-20;512789610
4617;Especialista 4617;2011-05-21;512900721
4618;Especialista 4618;2011-05-22;513011832
4619;Especialista 4619;2011-05-23;513122943
4620;Especialista 4620;2011-05-24;513234054
4621;Especialista 4621;2011-05-25;513345165
4622;Especialista 4622;2011-05-26;513456276
4623;Especialista 4623;2011-05-27;513567387
4624;Especialista 4624;2011-05-28;513678498
4625;Especialista 4625;2011-05-29;513789609
4626;Especialista 4626;2011-05-30;513900720
4627;Especialista 4627;2011-05-31;514011831
4628;Especialista 4628;2011-06-01;514122942
4629;Especialista 4629;2011-06-02;514234053
4630;Especialista 4630;2011-06-03;514345164
4631;Especialista 4631;2011-06-04;514456275
4632;Especialista 4632;2011-06-05;514567386
4633;Especialista 4633;2011-06-06;514678497
4634;Especialista 4634;2011-06-07;514789608
4635;Especialista 4635;2011-06-08;514900719
4636;Especialista 4636;2011-06-09;515011830
4637;Especialista 4637;2011-06-10;515122941
4638;Especialista 4638;2011-06-11;515234052
4639;Especialista 4639;2011-06-12;515345163
4640;Especialista 4640;2011-06-13;515456274
4641;Especialista 4641;2011-06-14;515567385
4642;Especialista 4642;2011-06-15;515678496
4643;Especialista 4643;2011-06-16;515789607
4644;Especialista 4644;2011-06-17;515900718
4645;Especialista 4645;2011-06-18;516011829
4646;Especialista 4646;2011-06-19;516122940
4647;Especialista 4647;2011-06-20;516234051
4648;Especialista 4648;2011-06-21;516345162
4649;Especialista 4649;2011-06-22;516456273
4650;Especialista 4650;2011-06-23;516567384
4651;Especialista 4651;2011-06-24;516678495
4652;Especialista 4652;2011-06-25;516789606
4653;Especialista 4653;2011-06-26;516900717
4654;Especialista 4654;2011-06-27;517011828
4655;Especialista 4655;2011-06-28;517122939
4656;Especialista 4656;2011-06-29;517234050
4657;Especialista 4657;2011-06-30;517345161
4658;Especialista 4658;2011-07-01;517456272
4659;Especialista 4659;2011-07-02;517567383
4660;Especialista 4660;2011-07-03;517678494
4661;Especialista 4661;2011-07-04;517789605
4662;Especialista 4662;2011-07-05;517900716
4663;Especialista 4663;2011-07-06;518011827
4664;Especialista 4664;2011-07-07;518122938
4665;Especialista 4665;2011-07-08;518234049
4666;Especialista 4666;2011-07-09;518345160
4667;Especialista 4667;2011-07-10;518456271
4668;Especialista 4668;2011-07-11;518567382
4669;Especialista 4669;2011-07-12;518678493
4670;Especialista 4670;2011-07-13;518789604
4671;Especialista 4671;2011-07-14;518900715
4672;Especialista 4672;2011-07-15;519011826
4673;Especialista 4673;2011-07-16;519122937
4674;Especialista 4674;2011-07-17;519234048
4675;Especialista 4675;2011-07-18;519345159
4676;Especialista 4676;2011-07-19;519456270
4677;Especialista 4677;2011-07-20;519567381
4678;Especialista 4678;2011-07-21;519678492
4679;Especialista 4679;2011-07-22;519789603
4680;Especialista 4680;2011-07-23;519900714
4681;Especialista 4681;2011-07-24;520011825
4682;Especialista 4682;2011-07-25;520122936
4683;Especialista 4683;2011-07-26;520234047
4684;Especialista 4684;2011-07-27;520345158
4685;Especialista 4685;2011-07-28;520456269
4686;Especialista 4686;2011-07-29;520567380
4687;Especialista 4687;2011-07-30;520678491
4688;Especialista 4688;2011-07-31;520789602
4689;Especialista 4689;2011-08-01;520900713
4690;Especialista 4690;2011-08-02;521011824
4691;Especialista 4691;2011-08-03;521122935
4692;Especialista 4692;2011-08-04;521234046
4693;Especialista 4693;2011-08-05;521345157
4694;Especialista 4694;2011-08-06;521456268
4695;Especialista 4695;2011-08-07;521567379
4696;Especialista 4696;2011-08-08;521678490
4697;Especialista 4697;2011-08-09;521789601
4698;Especialista 4698;2011-08-10;521900712
4699;Especialista 4699;2011-08-11;522011823
4700;Especialista 4700;2011-08-12;522122934
4701;Especialista 4701;2011-08-13;522234045
4702;Especialista 4702;2011-08-14;522345156
4703;Especialista 4703;2011-08-15;522456267
4704;Especialista 4704;2011-08-16;522567378
4705;Especialista 4705;2011-08-17;522678489
4706;Especialista 4706;2011-08-18;522789600
4707;Especialista 4707;2011-08-19;522900711
4708;Especialista 4708;2011-08-20;523011822
4709;Especialista 4709;2011-08-21;523122933
4710;Especialista 4710;2011-08-22;523234044
4711;Especialista 4711;2011-08-23;523345155
4712;Especialista 4712;2011-08-24;523456266
